"country","year","variable","value_type","downstream_use","value_old","value_new","ratio_new_old","pct_diff","abs_pct_diff","status","change_magnitude","extract_status_old","extract_status_new","source_file_old","source_file_new","sheet_old","sheet_new","cell_range_old","cell_range_new","excel_row_old","excel_row_new","excel_col_old","excel_col_new","role_old","role_new","matched_code_old","matched_code_new","code_long_old","code_long_new"
"PER",2009,"ROW_r_D41_cei","primitive","current_extractor",4677,4677,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",30,30,"S","S","ROW_r","ROW_r","D.41","D.41","Intereses","Intereses"
"PER",2009,"ROW_r_D42_cei","primitive","current_extractor",6526,6526,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",31,31,"S","S","ROW_r","ROW_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"PER",2009,"ROW_r_D43_cei","primitive","current_extractor",16213,16213,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",32,32,"S","S","ROW_r","ROW_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"PER",2009,"ROW_r_D44_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",33,33,"S","S","ROW_r","ROW_r","D.44","D.44","Renta de la inversion","Renta de la inversion"
"PER",2009,"TOT_B5g_cei","primitive","snacompare;uprofits",341305,341305,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",35,35,"U","U","TOT_r","TOT_r","B.5B","B.5B","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto"
"PER",2009,"TOT_r_D4_cei","primitive","uprofits",110890,110890,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",29,29,"U","U","TOT_r","TOT_r","D.4","D.4","Rentas de la propiedad (incluye distribución del SIFMI)","Rentas de la propiedad (incluye distribución del SIFMI)"
"PER",2009,"TOT_r_D41_cei","primitive","current_extractor",25042,25042,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",30,30,"U","U","TOT_r","TOT_r","D.41","D.41","Intereses","Intereses"
"PER",2009,"TOT_r_D42_cei","primitive","current_extractor",62837,62837,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",31,31,"U","U","TOT_r","TOT_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"PER",2009,"TOT_r_D43_cei","primitive","current_extractor",16213,16213,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",32,32,"U","U","TOT_r","TOT_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"PER",2009,"TOT_r_D44_cei","primitive","current_extractor",3371,3371,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2009_2.xlsx","2009","2009","A21:U40","A21:U40",33,33,"U","U","TOT_r","TOT_r","D.44","D.44","Renta de la inversion","Renta de la inversion"
"PER",2010,"B2g_cei","primitive","snacompare",12108,12108,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",27,27,"P","P","households_r","households_r","B.2B","B.2B","Excedente de explotación bruto","Excedente de explotación bruto"
"PER",2010,"B3g_cei","primitive","snacompare",90440,90440,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",28,28,"P","P","households_r","households_r","B.3B","B.3B","Ingreso mixto bruto","Ingreso mixto bruto"
"PER",2010,"B5g_cei","primitive","snacompare",283619,283619,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",35,35,"P","P","households_r","households_r","B.5B","B.5B","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto"
"PER",2010,"D1_cei","primitive","snacompare",126217,126217,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",21,21,"P","P","households_r","households_r","D.1","D.1","Remuneración de los asalariados","Remuneración de los asalariados"
"PER",2010,"D11_cei","primitive","current_extractor",113703,113703,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",22,22,"P","P","households_r","households_r","D.11","D.11","Sueldos y salarios","Sueldos y salarios"
"PER",2010,"D4_cei","primitive","snacompare;cei_ratio_figures",55882,55882,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",29,29,"P","P","households_r","households_r","D.4","D.4","Rentas de la propiedad (incluye distribución del SIFMI)","Rentas de la propiedad (incluye distribución del SIFMI)"
"PER",2010,"D43_cei","primitive","cei_ratio_figures",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",32,32,"G","G","households_u","households_u","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"PER",2010,"D44_cei","primitive","cei_ratio_figures",3636,3636,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",33,33,"P","P","households_r","households_r","D.44","D.44","Renta de la inversion","Renta de la inversion"
"PER",2010,"D5_cei","primitive","snacompare",6172,6172,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",36,36,"G","G","households_u","households_u","D.5","D.5","Impuestos corrientes sobre el ingreso, la riqueza, etc.","Impuestos corrientes sobre el ingreso, la riqueza, etc."
"PER",2010,"D61_cei","primitive","snacompare",23662,23662,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",37,37,"G","G","households_u","households_u","D.61","D.61","Contribuciones sociales","Contribuciones sociales"
"PER",2010,"D62_cei","primitive","snacompare",14735,14735,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",38,38,"P","P","households_r","households_r","D.62","D.62","Prestaciones sociales distintas a las transferencias sociales en especie","Prestaciones sociales distintas a las transferencias sociales en especie"
"PER",2010,"D7_cei","primitive","cei_ratio_figures",19737,19737,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",39,39,"P","P","households_r","households_r","D.7","D.7","Otras transferencias corrientes","Otras transferencias corrientes"
"PER",2010,"D75_cei","primitive","cei_ratio_figures",,,,,,"not_compared","not_applicable","no_code_match","no_code_match","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",,,,,"households_r","households_r",,,,
"PER",2010,"D752_cei","primitive","current_extractor",,,,,,"not_compared","not_applicable","no_code_match","no_code_match","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",,,,,"households_r","households_r",,,,
"PER",2010,"FC_B5g_cei","primitive","snacompare;uprofits",5402,5402,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",35,35,"N","N","FC_r","FC_r","B.5B","B.5B","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto"
"PER",2010,"FC_r_D4_cei","primitive","uprofits",10194,10194,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",29,29,"N","N","FC_r","FC_r","D.4","D.4","Rentas de la propiedad (incluye distribución del SIFMI)","Rentas de la propiedad (incluye distribución del SIFMI)"
"PER",2010,"FC_r_D41_cei","primitive","current_extractor",8103,8103,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",30,30,"N","N","FC_r","FC_r","D.41","D.41","Intereses","Intereses"
"PER",2010,"FC_r_D42_cei","primitive","current_extractor",2041,2041,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",31,31,"N","N","FC_r","FC_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"PER",2010,"FC_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",32,32,"N","N","FC_r","FC_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"PER",2010,"FC_r_D44_cei","primitive","current_extractor",50,50,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",33,33,"N","N","FC_r","FC_r","D.44","D.44","Renta de la inversion","Renta de la inversion"
"PER",2010,"GG_B5g_cei","primitive","snacompare",43405,43405,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",35,35,"O","O","GG_r","GG_r","B.5B","B.5B","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto"
"PER",2010,"GG_r_D4_cei","primitive","uprofits",7857,7857,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",29,29,"O","O","GG_r","GG_r","D.4","D.4","Rentas de la propiedad (incluye distribución del SIFMI)","Rentas de la propiedad (incluye distribución del SIFMI)"
"PER",2010,"GG_r_D41_cei","primitive","current_extractor",2013,2013,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",30,30,"O","O","GG_r","GG_r","D.41","D.41","Intereses","Intereses"
"PER",2010,"GG_r_D42_cei","primitive","current_extractor",1172,1172,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",31,31,"O","O","GG_r","GG_r","D.42","D.42","Renta distribuida de las sociedades","Renta distribuida de las sociedades"
"PER",2010,"GG_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",32,32,"O","O","GG_r","GG_r","D.43","D.43","Utilidades reinvertidas de la inversión extranjera directa","Utilidades reinvertidas de la inversión extranjera directa"
"PER",2010,"GG_r_D44_cei","primitive","current_extractor",27,27,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",33,33,"O","O","GG_r","GG_r","D.44","D.44","Renta de la inversion","Renta de la inversion"
"PER",2010,"NFC_B5g_cei","primitive","snacompare;uprofits",53634,53634,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",35,35,"M","M","NFC_r","NFC_r","B.5B","B.5B","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto","Saldo de ingresos primarios bruto / Ingreso Nacional Bruto"
"PER",2010,"NFC_r_D4_cei","primitive","uprofits",9473,9473,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",29,29,"M","M","NFC_r","NFC_r","D.4","D.4","Rentas de la propiedad (incluye distribución del SIFMI)","Rentas de la propiedad (incluye distribución del SIFMI)"
"PER",2010,"NFC_r_D41_cei","primitive","current_extractor",1631,1631,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/PER/CEI_merged.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/PER/cei_econtotal_2010_2.xlsx","2010","2010","A21:U40","A21:U40",30,30,"M","M","NFC_r","NFC_r","D.41","D.41","Intereses","Intereses"
